class_length,rho0,delta_lambda,trial,status,completed_at
96,0.3,0.4,18,done,2026-07-24T00:03:20.237
128,0.3,0.0,18,done,2026-07-24T00:03:20.730
128,0.3,0.1,18,done,2026-07-24T00:03:21.281
128,0.3,0.2,18,done,2026-07-24T00:03:22.129
128,0.3,0.3,18,done,2026-07-24T00:03:23.237
128,0.3,0.4,18,done,2026-07-24T00:03:25.563
32,0.4,0.0,18,done,2026-07-24T00:03:25.759
32,0.4,0.1,18,done,2026-07-24T00:03:25.764
32,0.4,0.2,18,done,2026-07-24T00:03:25.770
32,0.4,0.3,18,done,2026-07-24T00:03:25.785
32,0.4,0.4,18,done,2026-07-24T00:03:25.829
48,0.4,0.0,18,done,2026-07-24T00:03:25.849
48,0.4,0.1,18,done,2026-07-24T00:03:25.876
48,0.4,0.2,18,done,2026-07-24T00:03:25.906
48,0.4,0.3,18,done,2026-07-24T00:03:25.957
48,0.4,0.4,18,done,2026-07-24T00:03:27.335
64,0.4,0.0,18,done,2026-07-24T00:03:27.413
64,0.4,0.1,18,done,2026-07-24T00:03:27.465
64,0.4,0.2,18,done,2026-07-24T00:03:27.520
64,0.4,0.3,18,done,2026-07-24T00:03:27.798
64,0.4,0.4,18,done,2026-07-24T00:03:29.682
96,0.4,0.0,18,done,2026-07-24T00:03:30.204
96,0.4,0.1,18,done,2026-07-24T00:03:31.076
96,0.4,0.2,18,done,2026-07-24T00:03:32.391
96,0.4,0.3,18,done,2026-07-24T00:03:33.310
96,0.4,0.4,18,done,2026-07-24T00:03:35.974
128,0.4,0.0,18,done,2026-07-24T00:03:37.672
128,0.4,0.1,18,done,2026-07-24T00:03:39.726
128,0.4,0.2,18,done,2026-07-24T00:03:40.615
128,0.4,0.3,18,done,2026-07-24T00:03:42.920
128,0.4,0.4,18,done,2026-07-24T00:03:43.984
32,0.5,0.0,18,done,2026-07-24T00:03:43.990
32,0.5,0.1,18,done,2026-07-24T00:03:43.998
32,0.5,0.2,18,done,2026-07-24T00:03:44.005
32,0.5,0.3,18,done,2026-07-24T00:03:44.028
32,0.5,0.4,18,done,2026-07-24T00:03:44.042
48,0.5,0.0,18,done,2026-07-24T00:03:44.060
48,0.5,0.1,18,done,2026-07-24T00:03:44.070
48,0.5,0.2,18,done,2026-07-24T00:03:44.092
48,0.5,0.3,18,done,2026-07-24T00:03:44.130
48,0.5,0.4,18,done,2026-07-24T00:03:44.172
64,0.5,0.0,18,done,2026-07-24T00:03:44.207
64,0.5,0.1,18,done,2026-07-24T00:03:44.236
64,0.5,0.2,18,done,2026-07-24T00:03:44.275
64,0.5,0.3,18,done,2026-07-24T00:03:44.324
64,0.5,0.4,18,done,2026-07-24T00:03:44.430
96,0.5,0.0,18,done,2026-07-24T00:03:44.559
96,0.5,0.1,18,done,2026-07-24T00:03:44.813
96,0.5,0.2,18,done,2026-07-24T00:03:45.137
96,0.5,0.3,18,done,2026-07-24T00:03:45.509
96,0.5,0.4,18,done,2026-07-24T00:03:46.362
128,0.5,0.0,18,done,2026-07-24T00:03:47.374
128,0.5,0.1,18,done,2026-07-24T00:03:48.679
128,0.5,0.2,18,done,2026-07-24T00:03:52.088
128,0.5,0.3,18,done,2026-07-24T00:03:53.504
128,0.5,0.4,18,done,2026-07-24T00:03:56.760
32,0.6,0.0,18,done,2026-07-23T23:44:53.888
32,0.6,0.1,18,done,2026-07-23T23:44:54.304
32,0.6,0.2,18,done,2026-07-23T23:44:54.689
32,0.6,0.3,18,done,2026-07-23T23:44:55.479
32,0.6,0.4,18,done,2026-07-23T23:44:56.097
48,0.6,0.0,18,done,2026-07-23T23:44:57.049
48,0.6,0.1,18,done,2026-07-23T23:44:57.185
48,0.6,0.2,18,done,2026-07-23T23:44:57.818
48,0.6,0.3,18,done,2026-07-23T23:44:59.005
48,0.6,0.4,18,done,2026-07-23T23:44:59.149
64,0.6,0.0,18,done,2026-07-23T23:45:00.967
64,0.6,0.1,18,done,2026-07-23T23:45:01.008
64,0.6,0.2,18,done,2026-07-23T23:45:03.016
64,0.6,0.3,18,done,2026-07-23T23:45:03.837
64,0.6,0.4,18,done,2026-07-23T23:45:05.332
96,0.6,0.0,18,done,2026-07-23T23:45:05.986
96,0.6,0.1,18,done,2026-07-23T23:45:06.966
96,0.6,0.2,18,done,2026-07-23T23:45:07.121
96,0.6,0.3,18,done,2026-07-23T23:45:07.370
96,0.6,0.4,18,done,2026-07-23T23:45:09.965
128,0.6,0.0,18,done,2026-07-23T23:45:15.116
128,0.6,0.1,18,done,2026-07-23T23:45:16.825
128,0.6,0.2,18,done,2026-07-23T23:45:18.494
128,0.6,0.3,18,done,2026-07-23T23:45:22.939
128,0.6,0.4,18,done,2026-07-23T23:45:28.405
32,0.7,0.0,18,done,2026-07-23T23:45:28.412
32,0.7,0.1,18,done,2026-07-23T23:45:29.413
32,0.7,0.2,18,done,2026-07-23T23:45:30.531
32,0.7,0.3,18,done,2026-07-23T23:45:32.709
32,0.7,0.4,18,done,2026-07-23T23:45:39.975
48,0.7,0.0,18,done,2026-07-23T23:45:40.024
48,0.7,0.1,18,done,2026-07-23T23:45:40.165
48,0.7,0.2,18,done,2026-07-23T23:45:40.199
48,0.7,0.3,18,done,2026-07-23T23:45:41.088
48,0.7,0.4,18,done,2026-07-23T23:45:46.060
64,0.7,0.0,18,done,2026-07-23T23:45:46.233
64,0.7,0.1,18,done,2026-07-23T23:45:46.367
64,0.7,0.2,18,done,2026-07-23T23:45:46.428
64,0.7,0.3,18,done,2026-07-23T23:45:46.520
64,0.7,0.4,18,done,2026-07-23T23:45:47.757
96,0.7,0.0,18,done,2026-07-23T23:45:48.864
96,0.7,0.1,18,done,2026-07-23T23:45:50.443
96,0.7,0.2,18,done,2026-07-23T23:45:50.619
96,0.7,0.3,18,done,2026-07-23T23:45:51.419
96,0.7,0.4,18,done,2026-07-23T23:45:52.507
128,0.7,0.0,18,done,2026-07-23T23:45:53.463
128,0.7,0.1,18,done,2026-07-23T23:45:54.764
128,0.7,0.2,18,done,2026-07-23T23:45:55.732
128,0.7,0.3,18,done,2026-07-23T23:45:59.682
128,0.7,0.4,18,done,2026-07-23T23:46:01.328
32,0.8,0.0,18,done,2026-07-23T23:46:03.897
32,0.8,0.1,18,done,2026-07-23T23:46:03.902
32,0.8,0.2,18,done,2026-07-23T23:46:03.911
32,0.8,0.3,18,done,2026-07-23T23:46:03.923
32,0.8,0.4,18,done,2026-07-23T23:46:11.524
48,0.8,0.0,18,done,2026-07-23T23:46:11.531
48,0.8,0.1,18,done,2026-07-23T23:46:11.542
48,0.8,0.2,18,done,2026-07-23T23:46:11.555
48,0.8,0.3,18,done,2026-07-23T23:46:11.577
48,0.8,0.4,18,done,2026-07-23T23:46:11.631
64,0.8,0.0,18,done,2026-07-23T23:46:11.704
64,0.8,0.1,18,done,2026-07-23T23:46:12.028
64,0.8,0.2,18,done,2026-07-23T23:46:12.074
64,0.8,0.3,18,done,2026-07-23T23:46:12.151
64,0.8,0.4,18,done,2026-07-23T23:46:12.233
96,0.8,0.0,18,done,2026-07-23T23:46:12.514
96,0.8,0.1,18,done,2026-07-23T23:46:12.718
96,0.8,0.2,18,done,2026-07-23T23:46:12.950
96,0.8,0.3,18,done,2026-07-23T23:46:13.448
96,0.8,0.4,18,done,2026-07-23T23:46:13.767
128,0.8,0.0,18,done,2026-07-23T23:46:14.747
128,0.8,0.1,18,done,2026-07-23T23:46:15.822
128,0.8,0.2,18,done,2026-07-23T23:46:16.405
128,0.8,0.3,18,done,2026-07-23T23:46:18.026
128,0.8,0.4,18,done,2026-07-23T23:46:18.581
32,0.9,0.0,18,done,2026-07-23T23:46:22.209
32,0.9,0.1,18,done,2026-07-23T23:46:22.214
32,0.9,0.2,18,done,2026-07-23T23:46:22.221
32,0.9,0.3,18,done,2026-07-23T23:46:22.233
32,0.9,0.4,18,done,2026-07-23T23:46:23.659
48,0.9,0.0,18,done,2026-07-23T23:46:23.689
48,0.9,0.1,18,done,2026-07-23T23:46:23.723
48,0.9,0.2,18,done,2026-07-23T23:46:23.758
48,0.9,0.3,18,done,2026-07-23T23:46:23.829
48,0.9,0.4,18,done,2026-07-23T23:46:23.956
64,0.9,0.0,18,done,2026-07-23T23:46:24.060
64,0.9,0.1,18,done,2026-07-23T23:46:24.162
64,0.9,0.2,18,done,2026-07-23T23:46:24.498
64,0.9,0.3,18,done,2026-07-23T23:46:24.788
64,0.9,0.4,18,done,2026-07-23T23:46:26.508
96,0.9,0.0,18,done,2026-07-23T23:46:28.168
96,0.9,0.1,18,done,2026-07-23T23:46:29.094
96,0.9,0.2,18,done,2026-07-23T23:46:30.980
96,0.9,0.3,18,done,2026-07-23T23:46:31.603
96,0.9,0.4,18,done,2026-07-23T23:46:35.743
128,0.9,0.0,18,done,2026-07-23T23:46:38.202
128,0.9,0.1,18,done,2026-07-23T23:46:39.192
128,0.9,0.2,18,done,2026-07-23T23:46:39.998
128,0.9,0.3,18,done,2026-07-23T23:46:40.481
128,0.9,0.4,18,done,2026-07-23T23:46:42.097
32,1.0,0.0,18,done,2026-07-23T23:46:42.104
32,1.0,0.1,18,done,2026-07-23T23:46:42.111
32,1.0,0.2,18,done,2026-07-23T23:46:42.121
32,1.0,0.3,18,done,2026-07-23T23:46:42.135
32,1.0,0.4,18,done,2026-07-23T23:46:42.154
48,1.0,0.0,18,done,2026-07-23T23:46:42.233
48,1.0,0.1,18,done,2026-07-23T23:46:42.328
48,1.0,0.2,18,done,2026-07-23T23:46:42.402
48,1.0,0.3,18,done,2026-07-23T23:46:42.446
48,1.0,0.4,18,done,2026-07-23T23:46:44.942
64,1.0,0.0,18,done,2026-07-23T23:46:45.036
64,1.0,0.1,18,done,2026-07-23T23:46:45.255
64,1.0,0.2,18,done,2026-07-23T23:46:45.450
64,1.0,0.3,18,done,2026-07-23T23:46:46.039
64,1.0,0.4,18,done,2026-07-23T23:46:46.157
96,1.0,0.0,18,done,2026-07-23T23:46:47.219
96,1.0,0.1,18,done,2026-07-23T23:46:48.056
96,1.0,0.2,18,done,2026-07-23T23:46:49.631
96,1.0,0.3,18,done,2026-07-23T23:46:50.321
96,1.0,0.4,18,done,2026-07-23T23:46:51.649
128,1.0,0.0,18,done,2026-07-23T23:46:52.710
128,1.0,0.1,18,done,2026-07-23T23:46:54.069
128,1.0,0.2,18,done,2026-07-23T23:46:55.018
128,1.0,0.3,18,done,2026-07-23T23:46:56.960
128,1.0,0.4,18,done,2026-07-23T23:47:04.526
32,0.1,0.0,19,done,2026-07-23T23:47:12.541
32,0.1,0.1,19,done,2026-07-23T23:47:19.653
32,0.1,0.2,19,done,2026-07-23T23:47:22.571
32,0.1,0.3,19,done,2026-07-23T23:47:25.216
32,0.1,0.4,19,done,2026-07-23T23:47:32.014
48,0.1,0.0,19,done,2026-07-23T23:47:35.502
48,0.1,0.1,19,done,2026-07-23T23:47:42.016
48,0.1,0.2,19,done,2026-07-23T23:47:46.796
48,0.1,0.3,19,done,2026-07-23T23:47:49.976
48,0.1,0.4,19,done,2026-07-23T23:47:57.480
64,0.1,0.0,19,done,2026-07-23T23:47:57.728
64,0.1,0.1,19,done,2026-07-23T23:47:57.917
64,0.1,0.2,19,done,2026-07-23T23:48:05.930
64,0.1,0.3,19,done,2026-07-23T23:48:06.247
64,0.1,0.4,19,done,2026-07-23T23:48:14.959
96,0.1,0.0,19,done,2026-07-23T23:48:16.523
96,0.1,0.1,19,done,2026-07-23T23:48:16.991
96,0.1,0.2,19,done,2026-07-23T23:48:21.415
96,0.1,0.3,19,done,2026-07-23T23:48:31.428
96,0.1,0.4,19,done,2026-07-23T23:48:48.062
128,0.1,0.0,19,done,2026-07-23T23:48:58.363
128,0.1,0.1,19,done,2026-07-23T23:49:02.448
128,0.1,0.2,19,done,2026-07-23T23:49:10.958
128,0.1,0.3,19,done,2026-07-23T23:49:17.480
128,0.1,0.4,19,done,2026-07-23T23:49:38.599
32,0.2,0.0,19,done,2026-07-23T23:49:38.612
32,0.2,0.1,19,done,2026-07-23T23:49:38.628
32,0.2,0.2,19,done,2026-07-23T23:49:38.650
32,0.2,0.3,19,done,2026-07-23T23:49:38.693
32,0.2,0.4,19,done,2026-07-23T23:49:47.527
48,0.2,0.0,19,done,2026-07-23T23:49:47.683
48,0.2,0.1,19,done,2026-07-23T23:49:47.856
48,0.2,0.2,19,done,2026-07-23T23:49:48.378
48,0.2,0.3,19,done,2026-07-23T23:49:48.781
48,0.2,0.4,19,done,2026-07-23T23:49:49.616
64,0.2,0.0,19,done,2026-07-23T23:49:50.112
64,0.2,0.1,19,done,2026-07-23T23:49:50.947
64,0.2,0.2,19,done,2026-07-23T23:49:51.649
64,0.2,0.3,19,done,2026-07-23T23:49:53.126
64,0.2,0.4,19,done,2026-07-23T23:50:03.592
96,0.2,0.0,19,done,2026-07-23T23:50:06.669
96,0.2,0.1,19,done,2026-07-23T23:50:10.262
96,0.2,0.2,19,done,2026-07-23T23:50:12.987
96,0.2,0.3,19,done,2026-07-23T23:50:18.625
96,0.2,0.4,19,done,2026-07-23T23:50:33.148
128,0.2,0.0,19,done,2026-07-23T23:50:35.565
128,0.2,0.1,19,done,2026-07-23T23:50:39.301
128,0.2,0.2,19,done,2026-07-23T23:50:43.829
128,0.2,0.3,19,done,2026-07-23T23:50:51.131
128,0.2,0.4,19,done,2026-07-23T23:51:06.801
32,0.3,0.0,19,done,2026-07-23T23:51:06.812
32,0.3,0.1,19,done,2026-07-23T23:51:06.931
32,0.3,0.2,19,done,2026-07-23T23:51:06.954
32,0.3,0.3,19,done,2026-07-23T23:51:06.999
32,0.3,0.4,19,done,2026-07-23T23:51:07.117
48,0.3,0.0,19,done,2026-07-23T23:51:07.247
48,0.3,0.1,19,done,2026-07-23T23:51:07.368
48,0.3,0.2,19,done,2026-07-23T23:51:07.898
48,0.3,0.3,19,done,2026-07-23T23:51:08.022
48,0.3,0.4,19,done,2026-07-23T23:51:12.708
64,0.3,0.0,19,done,2026-07-23T23:51:13.188
64,0.3,0.1,19,done,2026-07-23T23:51:13.904
64,0.3,0.2,19,done,2026-07-23T23:51:15.531
64,0.3,0.3,19,done,2026-07-23T23:51:16.386
64,0.3,0.4,19,done,2026-07-23T23:51:17.487
96,0.3,0.0,19,done,2026-07-23T23:51:20.013
96,0.3,0.1,19,done,2026-07-23T23:51:22.482
96,0.3,0.2,19,done,2026-07-23T23:51:24.361
96,0.3,0.3,19,done,2026-07-23T23:51:26.991
96,0.3,0.4,19,done,2026-07-23T23:51:38.188
128,0.3,0.0,19,done,2026-07-23T23:51:41.143
128,0.3,0.1,19,done,2026-07-23T23:51:43.093
128,0.3,0.2,19,done,2026-07-23T23:51:45.605
128,0.3,0.3,19,done,2026-07-23T23:51:47.984
128,0.3,0.4,19,done,2026-07-23T23:51:52.249
32,0.4,0.0,19,done,2026-07-23T23:51:52.258
32,0.4,0.1,19,done,2026-07-23T23:51:52.270
32,0.4,0.2,19,done,2026-07-23T23:51:52.285
32,0.4,0.3,19,done,2026-07-23T23:51:52.338
32,0.4,0.4,19,done,2026-07-23T23:51:57.726
48,0.4,0.0,19,done,2026-07-23T23:51:57.850
48,0.4,0.1,19,done,2026-07-23T23:51:58.034
48,0.4,0.2,19,done,2026-07-23T23:51:58.112
48,0.4,0.3,19,done,2026-07-23T23:51:58.239
48,0.4,0.4,19,done,2026-07-23T23:52:04.736
64,0.4,0.0,19,done,2026-07-23T23:52:05.392
64,0.4,0.1,19,done,2026-07-23T23:52:05.796
64,0.4,0.2,19,done,2026-07-23T23:52:06.205
64,0.4,0.3,19,done,2026-07-23T23:52:06.490
64,0.4,0.4,19,done,2026-07-23T23:52:08.429
96,0.4,0.0,19,done,2026-07-23T23:52:09.637
96,0.4,0.1,19,done,2026-07-23T23:52:12.410
96,0.4,0.2,19,done,2026-07-23T23:52:15.006
96,0.4,0.3,19,done,2026-07-23T23:52:16.437
96,0.4,0.4,19,done,2026-07-23T23:52:19.751
128,0.4,0.0,19,done,2026-07-23T23:52:22.644
128,0.4,0.1,19,done,2026-07-23T23:52:26.112
128,0.4,0.2,19,done,2026-07-23T23:52:28.687
128,0.4,0.3,19,done,2026-07-23T23:52:31.994
128,0.4,0.4,19,done,2026-07-23T23:52:43.631
32,0.5,0.0,19,done,2026-07-23T23:52:43.647
32,0.5,0.1,19,done,2026-07-23T23:52:43.664
32,0.5,0.2,19,done,2026-07-23T23:52:43.681
32,0.5,0.3,19,done,2026-07-23T23:52:43.707
32,0.5,0.4,19,done,2026-07-23T23:52:43.736
48,0.5,0.0,19,done,2026-07-23T23:52:43.910
48,0.5,0.1,19,done,2026-07-23T23:52:44.039
48,0.5,0.2,19,done,2026-07-23T23:52:44.854
48,0.5,0.3,19,done,2026-07-23T23:52:44.914
48,0.5,0.4,19,done,2026-07-23T23:52:45.109
64,0.5,0.0,19,done,2026-07-23T23:52:45.362
64,0.5,0.1,19,done,2026-07-23T23:52:45.651
64,0.5,0.2,19,done,2026-07-23T23:52:46.027
64,0.5,0.3,19,done,2026-07-23T23:52:46.204
64,0.5,0.4,19,done,2026-07-23T23:52:46.653
96,0.5,0.0,19,done,2026-07-23T23:52:47.576
96,0.5,0.1,19,done,2026-07-23T23:52:48.240
96,0.5,0.2,19,done,2026-07-23T23:52:49.151
96,0.5,0.3,19,done,2026-07-23T23:52:50.364
96,0.5,0.4,19,done,2026-07-23T23:52:52.756
128,0.5,0.0,19,done,2026-07-23T23:52:55.018
128,0.5,0.1,19,done,2026-07-23T23:52:57.204
128,0.5,0.2,19,done,2026-07-23T23:53:00.315
128,0.5,0.3,19,done,2026-07-23T23:53:03.064
128,0.5,0.4,19,done,2026-07-23T23:53:06.075
32,0.6,0.0,19,done,2026-07-23T23:53:06.191
32,0.6,0.1,19,done,2026-07-23T23:53:06.199
32,0.6,0.2,19,done,2026-07-23T23:53:06.212
32,0.6,0.3,19,done,2026-07-23T23:53:06.226
32,0.6,0.4,19,done,2026-07-23T23:53:06.288
48,0.6,0.0,19,done,2026-07-23T23:53:06.312
48,0.6,0.1,19,done,2026-07-23T23:53:06.378
48,0.6,0.2,19,done,2026-07-23T23:53:06.465
48,0.6,0.3,19,done,2026-07-23T23:53:06.549
48,0.6,0.4,19,done,2026-07-23T23:53:07.257
64,0.6,0.0,19,done,2026-07-23T23:53:07.516
64,0.6,0.1,19,done,2026-07-23T23:53:07.812
64,0.6,0.2,19,done,2026-07-23T23:53:09.079
64,0.6,0.3,19,done,2026-07-23T23:53:09.214
64,0.6,0.4,19,done,2026-07-23T23:53:09.586
96,0.6,0.0,19,done,2026-07-23T23:53:10.563
96,0.6,0.1,19,done,2026-07-23T23:53:11.556
96,0.6,0.2,19,done,2026-07-23T23:53:12.433
96,0.6,0.3,19,done,2026-07-23T23:53:13.814
96,0.6,0.4,19,done,2026-07-23T23:53:15.737
128,0.6,0.0,19,done,2026-07-23T23:53:18.689
128,0.6,0.1,19,done,2026-07-23T23:53:21.160
128,0.6,0.2,19,done,2026-07-23T23:53:25.364
128,0.6,0.3,19,done,2026-07-23T23:53:29.213
128,0.6,0.4,19,done,2026-07-23T23:53:32.267
32,0.7,0.0,19,done,2026-07-23T23:53:32.733
32,0.7,0.1,19,done,2026-07-23T23:53:32.742
32,0.7,0.2,19,done,2026-07-23T23:53:32.758
32,0.7,0.3,19,done,2026-07-23T23:53:32.776
32,0.7,0.4,19,done,2026-07-23T23:53:32.795
48,0.7,0.0,19,done,2026-07-23T23:53:32.865
48,0.7,0.1,19,done,2026-07-23T23:53:32.911
48,0.7,0.2,19,done,2026-07-23T23:53:32.998
48,0.7,0.3,19,done,2026-07-23T23:53:33.707
48,0.7,0.4,19,done,2026-07-23T23:53:33.799
64,0.7,0.0,19,done,2026-07-23T23:53:34.137
64,0.7,0.1,19,done,2026-07-23T23:53:34.280
64,0.7,0.2,19,done,2026-07-23T23:53:34.526
64,0.7,0.3,19,done,2026-07-23T23:53:34.615
64,0.7,0.4,19,done,2026-07-23T23:53:35.104
96,0.7,0.0,19,done,2026-07-23T23:53:35.743
96,0.7,0.1,19,done,2026-07-23T23:53:36.927
96,0.7,0.2,19,done,2026-07-23T23:53:38.507
96,0.7,0.3,19,done,2026-07-23T23:53:39.694
96,0.7,0.4,19,done,2026-07-23T23:53:41.388
128,0.7,0.0,19,done,2026-07-23T23:53:44.931
128,0.7,0.1,19,done,2026-07-23T23:53:48.368
128,0.7,0.2,19,done,2026-07-23T23:53:53.157
128,0.7,0.3,19,done,2026-07-23T23:53:55.287
128,0.7,0.4,19,done,2026-07-23T23:53:57.883
32,0.8,0.0,19,done,2026-07-23T23:53:57.891
32,0.8,0.1,19,done,2026-07-23T23:53:57.899
32,0.8,0.2,19,done,2026-07-23T23:53:57.949
32,0.8,0.3,19,done,2026-07-23T23:53:57.961
32,0.8,0.4,19,done,2026-07-23T23:53:57.981
48,0.8,0.0,19,done,2026-07-23T23:53:58.456
48,0.8,0.1,19,done,2026-07-23T23:53:58.470
48,0.8,0.2,19,done,2026-07-23T23:53:58.519
48,0.8,0.3,19,done,2026-07-23T23:53:58.543
48,0.8,0.4,19,done,2026-07-23T23:53:58.620
64,0.8,0.0,19,done,2026-07-23T23:53:58.719
64,0.8,0.1,19,done,2026-07-23T23:53:58.822
64,0.8,0.2,19,done,2026-07-23T23:53:59.221
64,0.8,0.3,19,done,2026-07-23T23:53:59.395
64,0.8,0.4,19,done,2026-07-23T23:53:59.584
96,0.8,0.0,19,done,2026-07-23T23:54:00.473
96,0.8,0.1,19,done,2026-07-23T23:54:01.559
96,0.8,0.2,19,done,2026-07-23T23:54:01.992
96,0.8,0.3,19,done,2026-07-23T23:54:02.587
96,0.8,0.4,19,done,2026-07-23T23:54:04.138
128,0.8,0.0,19,done,2026-07-23T23:54:08.014
128,0.8,0.1,19,done,2026-07-23T23:54:12.049
128,0.8,0.2,19,done,2026-07-23T23:54:15.353
128,0.8,0.3,19,done,2026-07-23T23:54:17.820
128,0.8,0.4,19,done,2026-07-23T23:54:20.538
32,0.9,0.0,19,done,2026-07-23T23:54:20.544
32,0.9,0.1,19,done,2026-07-23T23:54:20.551
32,0.9,0.2,19,done,2026-07-23T23:54:20.557
32,0.9,0.3,19,done,2026-07-23T23:54:20.587
32,0.9,0.4,19,done,2026-07-23T23:54:20.598
48,0.9,0.0,19,done,2026-07-23T23:54:21.164
48,0.9,0.1,19,done,2026-07-23T23:54:21.193
48,0.9,0.2,19,done,2026-07-23T23:54:21.231
48,0.9,0.3,19,done,2026-07-23T23:54:21.269
48,0.9,0.4,19,done,2026-07-23T23:54:21.316
64,0.9,0.0,19,done,2026-07-23T23:54:21.534
64,0.9,0.1,19,done,2026-07-23T23:54:21.742
64,0.9,0.2,19,done,2026-07-23T23:54:22.563
64,0.9,0.3,19,done,2026-07-23T23:54:22.727
64,0.9,0.4,19,done,2026-07-23T23:54:23.212
96,0.9,0.0,19,done,2026-07-23T23:54:23.876
96,0.9,0.1,19,done,2026-07-23T23:54:24.583
96,0.9,0.2,19,done,2026-07-23T23:54:25.543
96,0.9,0.3,19,done,2026-07-23T23:54:26.590
96,0.9,0.4,19,done,2026-07-23T23:54:27.782
128,0.9,0.0,19,done,2026-07-23T23:54:29.765
128,0.9,0.1,19,done,2026-07-23T23:54:33.406
128,0.9,0.2,19,done,2026-07-23T23:54:36.355
128,0.9,0.3,19,done,2026-07-23T23:54:40.379
128,0.9,0.4,19,done,2026-07-23T23:54:43.274
32,1.0,0.0,19,done,2026-07-23T23:54:43.282
32,1.0,0.1,19,done,2026-07-23T23:54:43.291
32,1.0,0.2,19,done,2026-07-23T23:54:43.715
32,1.0,0.3,19,done,2026-07-23T23:54:43.721
32,1.0,0.4,19,done,2026-07-23T23:54:43.732
48,1.0,0.0,19,done,2026-07-23T23:54:43.743
48,1.0,0.1,19,done,2026-07-23T23:54:43.755
48,1.0,0.2,19,done,2026-07-23T23:54:43.774
48,1.0,0.3,19,done,2026-07-23T23:54:43.821
48,1.0,0.4,19,done,2026-07-23T23:54:43.865
64,1.0,0.0,19,done,2026-07-23T23:54:43.975
64,1.0,0.1,19,done,2026-07-23T23:54:44.177
64,1.0,0.2,19,done,2026-07-23T23:54:44.913
64,1.0,0.3,19,done,2026-07-23T23:54:45.275
64,1.0,0.4,19,done,2026-07-23T23:54:45.582
96,1.0,0.0,19,done,2026-07-23T23:54:47.087
96,1.0,0.1,19,done,2026-07-23T23:54:47.445
96,1.0,0.2,19,done,2026-07-23T23:54:48.497
96,1.0,0.3,19,done,2026-07-23T23:54:49.268
96,1.0,0.4,19,done,2026-07-23T23:54:50.060
128,1.0,0.0,19,done,2026-07-23T23:54:50.956
128,1.0,0.1,19,done,2026-07-23T23:54:51.754
128,1.0,0.2,19,done,2026-07-23T23:54:52.681
128,1.0,0.3,19,done,2026-07-23T23:54:53.581
128,1.0,0.4,19,done,2026-07-23T23:54:54.618
32,0.1,0.0,20,done,2026-07-23T23:54:54.640
32,0.1,0.1,20,done,2026-07-23T23:54:54.660
32,0.1,0.2,20,done,2026-07-23T23:54:54.746
32,0.1,0.3,20,done,2026-07-23T23:54:54.775
32,0.1,0.4,20,done,2026-07-23T23:55:04.256
48,0.1,0.0,20,done,2026-07-23T23:55:04.371
48,0.1,0.1,20,done,2026-07-23T23:55:04.495
48,0.1,0.2,20,done,2026-07-23T23:55:04.915
48,0.1,0.3,20,done,2026-07-23T23:55:05.123
48,0.1,0.4,20,done,2026-07-23T23:55:20.498
64,0.1,0.0,20,done,2026-07-23T23:55:20.672
64,0.1,0.1,20,done,2026-07-23T23:55:21.102
64,0.1,0.2,20,done,2026-07-23T23:55:21.422
64,0.1,0.3,20,done,2026-07-23T23:55:22.006
64,0.1,0.4,20,done,2026-07-23T23:55:34.505
96,0.1,0.0,20,done,2026-07-23T23:55:35.117
96,0.1,0.1,20,done,2026-07-23T23:55:36.315
96,0.1,0.2,20,done,2026-07-23T23:55:37.646
96,0.1,0.3,20,done,2026-07-23T23:55:47.131
96,0.1,0.4,20,done,2026-07-23T23:55:50.913
128,0.1,0.0,20,done,2026-07-23T23:55:55.346
128,0.1,0.1,20,done,2026-07-23T23:55:58.040
128,0.1,0.2,20,done,2026-07-23T23:56:03.220
128,0.1,0.3,20,done,2026-07-23T23:56:09.241
128,0.1,0.4,20,done,2026-07-23T23:56:30.677
32,0.2,0.0,20,done,2026-07-23T23:56:30.691
32,0.2,0.1,20,done,2026-07-23T23:56:30.885
32,0.2,0.2,20,done,2026-07-23T23:56:30.902
32,0.2,0.3,20,done,2026-07-23T23:56:30.933
32,0.2,0.4,20,done,2026-07-23T23:56:30.991
48,0.2,0.0,20,done,2026-07-23T23:56:31.184
48,0.2,0.1,20,done,2026-07-23T23:56:31.393
48,0.2,0.2,20,done,2026-07-23T23:56:32.041
48,0.2,0.3,20,done,2026-07-23T23:56:32.676
48,0.2,0.4,20,done,2026-07-23T23:56:42.707
64,0.2,0.0,20,done,2026-07-23T23:56:42.823
64,0.2,0.1,20,done,2026-07-23T23:56:43.407
64,0.2,0.2,20,done,2026-07-23T23:56:43.932
64,0.2,0.3,20,done,2026-07-23T23:56:45.408
64,0.2,0.4,20,done,2026-07-23T23:56:47.123
96,0.2,0.0,20,done,2026-07-23T23:56:48.331
96,0.2,0.1,20,done,2026-07-23T23:56:50.409
96,0.2,0.2,20,done,2026-07-23T23:56:53.733
96,0.2,0.3,20,done,2026-07-23T23:57:00.703
96,0.2,0.4,20,done,2026-07-23T23:57:05.424
128,0.2,0.0,20,done,2026-07-23T23:57:09.960
128,0.2,0.1,20,done,2026-07-23T23:57:16.678
128,0.2,0.2,20,done,2026-07-23T23:57:20.726
128,0.2,0.3,20,done,2026-07-23T23:57:25.969
128,0.2,0.4,20,done,2026-07-23T23:57:35.033
